Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,SMA 20,SMA 50,Signal at Close,Next-Day Position,Strategy Net Return,Strategy Equity,Buy & Hold Net Return,Buy & Hold Equity,Strategy Drawdown,Buy & Hold Drawdown,Entry,Exit
2025-12-08,182.63999938964844,188,182.39999389648438,185.5500030517578,185.323974609375,204378100,0.017214022376646154,184.1157096862793,187.0069009399414,0,0,0,0.9652234412678046,0.017214022376646154,1.0860295125855768,-0.1244274909621147,-0.10374643299641506,0,0
2025-12-09,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,184.7446746826172,144719700,-0.003125876875773148,183.4131202697754,187.06942687988283,0,0,0,0.9652234412678046,-0.003125876875773148,1.0826347180457783,-0.1244274909621147,-0.10654801129634084,0,0
2025-12-10,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,183.55612182617188,162785400,-0.006433489130266867,182.94522857666016,187.0137026977539,0,0,0,0.9652234412678046,-0.006433489130266867,1.0756695993551812,-0.1244274909621147,-0.1122960249540812,0,0
2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,180.70957946777344,182136600,-0.015507749510496383,182.30305023193358,186.8878643798828,0,0,0,0.9652234412678046,-0.015507749510496383,1.0589883846523251,-0.1244274909621147,-0.1260623158385652,0,0
2025-12-12,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,174.80679321289062,204274900,-0.03266449001911087,181.7122917175293,186.61101226806642,0,0,0,0.9652234412678046,-0.03266449001911087,1.024397069131495,-0.1244274909621147,-0.1546090446001812,0,0
2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,176.0752410888672,164775600,0.0072562847968487,181.0196662902832,186.38489685058593,0,0,0,0.9652234412678046,0.0072562847968487,1.0318303860101703,-0.1244274909621147,-0.14847464706311997,0,0
2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,177.50350952148438,148588100,0.008111693749698334,180.57672653198242,186.22889404296876,0,0,0,0.9652234412678046,0.008111693749698334,1.0402002781031179,-0.1244274909621147,-0.14156733417999223,0,0
2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,170.7317657470703,222775500,-0.03814991485334229,180.05686569213867,185.94744354248047,0,0,0,0.9652234412678046,-0.03814991485334229,1.000516726063061,-0.1244274909621147,-0.17431646728835315,0,0
2025-12-18,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,173.9278564453125,176096000,0.018719953397407174,179.43913803100585,185.64861846923827,0,0,0,0.9652234412678046,0.018719953397407174,1.0192463525482878,-0.1244274909621147,-0.15885971003498467,0,0
2025-12-19,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,180.76951599121094,324925900,0.039336191946053534,179.4571189880371,185.4175146484375,0,0,0,0.9652234412678046,0.039336191946053534,1.059339622712442,-0.1244274909621147,-0.12577245413536176,0,0
2025-12-22,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,183.4662322998047,129064400,0.014917981573424388,179.69782333374025,185.42830535888672,0,0,0,0.9652234412678046,0.014917981573424388,1.0751428316840645,-0.1244274909621147,-0.11273074371517311,0,0
2025-12-23,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,188.97950744628906,174873600,0.030050626087284815,180.03092498779296,185.44629302978515,0,0,0,0.9652234412678046,0.030050626087284815,1.107451546909427,-0.1244274909621147,-0.08606774705581444,0,0
2025-12-24,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,188.38023376464844,65528500,-0.0031711040511148703,180.57026214599608,185.61788452148437,0,0,0,0.9652234412678046,-0.0031711040511148703,1.1039397028226092,-0.1244274909621147,-0.08896592132557024,0,0
2025-12-26,189.9199981689453,192.69000244140625,188,190.52999877929688,190.2978973388672,139740300,0.010179749413702144,181.0836380004883,185.83182373046876,0,0,0,0.9652234412678046,0.010179749413702144,1.1151775323651802,-0.1244274909621147,-0.07969182269732145,0,0
2025-12-29,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,187.99070739746094,120006100,-0.012124095818556446,181.6444465637207,185.9600695800781,0,0,0,0.9652234412678046,-0.012124095818556446,1.1016570131080834,-0.1244274909621147,-0.09084972722154028,0,0
2025-12-30,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,187.31153869628906,97687300,-0.00361277804937421,182.02548217773438,186.04656799316408,0,0,0,0.9652234412678046,-0.00361277804937421,1.0976769708331873,-0.1244274909621147,-0.09413428537061697,0,0
2025-12-31,189.57000732421875,190.55999755859375,186.49000549316406,186.5,186.27281188964844,120100500,-0.005545450183530032,182.27768020629884,186.12387725830078,0,0,0,0.9652234412678046,-0.005545450183530032,1.0915898578738237,-0.1244274909621147,-0.09915771856406197,0,0
2026-01-02,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,188.6199493408203,148240500,0.012600536961681508,182.74061584472656,186.27769165039064,0,0,0,0.9652234412678046,0.012600536961681508,1.1053444762249593,-0.1244274909621147,-0.08780662210018308,0,0
2026-01-05,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,187.89083862304688,183529700,-0.0038655016095672234,182.97732696533203,186.43450134277344,0,0,0,0.9652234412678046,-0.0038655016095672234,1.1010717653729856,-0.1244274909621147,-0.0913327070706913,0,0
2026-01-06,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,187.0119171142578,176862600,-0.004677830570294028,183.21853332519532,186.53618041992186,0,0,0,0.9652234412678046,-0.004677830570294028,1.0959211382088363,-0.1244274909621147,-0.09558329871178228,0,0
2026-01-07,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,188.87962341308594,153543200,0.009987097761727348,183.39631576538085,186.59331848144532,0,0,0,0.9652234412678046,0.009987097761727348,1.1068662097552715,-0.1244274909621147,-0.08655080069867782,0,0
2026-01-08,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,184.81459045410156,172457000,-0.02152181842344114,183.3998115539551,186.46468872070312,0,0,0,0.9652234412678046,-0.02152181842344114,1.0830444361698761,-0.1244274909621147,-0.10620988850507851,0,0
2026-01-09,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,184.63479614257812,131327500,-0.0009728361331303725,183.4537452697754,186.1419058227539,0,0,0,0.9652234412678046,-0.0009728361331303725,1.0819908114085843,-0.1244274909621147,-0.10707939982097536,0,0
2026-01-12,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,184.71470642089844,137968500,0.00043280183361860125,183.65400161743165,185.70067443847657,0,0,0,0.9652234412678046,0.00043280183361860125,1.0824590990157203,-0.1244274909621147,-0.10669294214794212,0,0
2026-01-13,185,188.11000061035156,183.39999389648438,185.80999755859375,185.58364868164062,160128900,0.004704239730442428,184.19284439086914,185.35971618652343,0,0,0,0.9652234412678046,0.004704239730442428,1.087551246115889,-0.1244274909621147,-0.10249061159490991,0,0
2026-01-14,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,182.91688537597656,159586100,-0.014369602734984221,184.5349266052246,184.97341247558595,0,0,0,0.9652234412678046,-0.014369602734984221,1.0719235667552665,-0.1244274909621147,-0.11538746495720975,0,0
2026-01-15,186.5,189.6999969482422,186.3300018310547,187.0500030517578,186.8221435546875,206188600,0.021349905289956617,185.00085830688477,184.5775259399414,1,0,0,0.9652234412678046,0.021349905289956617,1.0948090333835638,-0.1244274909621147,-0.0965010711157378,0,0
2026-01-16,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,186.0031280517578,187967200,-0.004383931622591319,185.76442642211913,184.32885040283202,1,1,-0.005383931622591319,0.9600267442594964,-0.004383931622591319,1.090009465441415,-0.12914151348139535,-0.10046194864105096,1,0
2026-01-20,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,177.8530731201172,223345300,-0.043816762744832816,185.96068725585937,183.9866848754883,1,1,-0.043816762744832816,0.9179614801775837,-0.043816762744832816,1.0422487793045465,-0.16729971316950532,-0.13987679401739517,0,0
2026-01-21,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,183.09669494628906,200381000,0.029482885699874783,186.0770462036133,183.89181030273437,1,1,0.029482885699874783,0.9450256335745473,0.029482885699874783,1.0729772809356164,-0.14274930579062894,-0.11451787984760031,0,0
2026-01-22,184.75,186.1699981689453,183.92999267578125,184.83999633789062,184.6148223876953,139636600,0.008291397296120495,186.1344757080078,183.8258999633789,1,1,0.008291397296120495,0.9528612165575319,0.008291397296120495,1.0818737618615646,-0.1356414997025639,-0.10717599579080572,0,0
2026-01-23,187.5,189.60000610351562,186.82000732421875,187.6699981689453,187.44137573242188,142748100,0.015310543910665775,186.05756912231445,183.59879821777344,1,1,0.015310543910665775,0.9674500400544064,0.015310543910665775,1.0984378375983432,-0.12240770092920272,-0.09350637466986444,0,0
2026-01-26,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,186.2428436279297,124799600,-0.006394170442939551,185.95069961547853,183.4653759765625,1,1,-0.006394170442939551,0.9612639996032698,-0.006394170442939551,1.0914142388437655,-0.12801917566887266,-0.09930264941566347,0,0
2026-01-27,187.24000549316406,190,185.6999969482422,188.52000427246094,188.29034423828125,143711600,0.010993714284356582,185.8503219604492,183.36011993408204,1,1,0.010993714284356582,0.971831861366746,0.010993714284356582,1.1034129351514923,-0.11843286762473848,-0.08940064008666238,0,0
2026-01-28,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,191.2866973876953,148552700,0.015913472151403374,186.01512145996094,183.4534146118164,1,1,0.015913472151403374,0.9872970806284522,0.015913472151403374,1.120972066166524,-0.10440407361409221,-0.07490984253159572,0,0
2026-01-29,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,192.27548217773438,171764400,0.005169124688451321,186.2633186340332,183.5003692626953,1,1,0.005169124688451321,0.9924005423427646,0.005169124688451321,1.1267665105488096,-0.09977462660013448,-0.07012793615958235,0,0
2026-01-30,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,190.8971710205078,179489500,-0.007168418675203125,186.49453659057616,183.59106658935548,1,1,-0.007168418675203125,0.985286599761753,-0.007168418675203125,1.118689376451998,-0.1062278189787057,-0.07679364842756575,0,0
2026-02-02,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,185.38389587402344,165794100,-0.02888086354036168,186.33273391723634,183.67616485595704,1,1,-0.02888086354036168,0.9568306719258869,-0.02888086354036168,1.0863806612266356,-0.1320407313749532,-0.10345664508692443,0,0
2026-02-03,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,180.12030029296875,204019600,-0.028392949431980563,185.94420700073243,183.55292266845703,1,1,-0.028392949431980563,0.9296634270429271,-0.028392949431980563,1.0555351100485462,-0.15668465499804307,-0.12891215522654953,0,0
2026-02-04,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,173.97779846191406,207014100,-0.03410221846767858,185.29250106811523,183.4242807006836,1,1,-0.03410221846767858,0.8979598417524984,-0.03410221846767858,1.0195390211253654,-0.1854435791304455,-0.15861818321355303,0,0
2026-02-05,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,171.6706085205078,206312900,-0.013261404396442744,184.43205032348632,183.2846499633789,1,1,-0.013261404396442744,0.8860516331592528,-0.013261404396442744,1.0060185018682686,-0.19624574123131566,-0.16977608773777186,0,0
2026-02-06,176.69000244140625,187,174.60000610351562,185.41000366210938,185.1841278076172,231346200,0.07871772229137908,184.4505271911621,183.34198303222655,1,1,0.07871772229137908,0.9557995995541058,0.07871772229137908,1.0852099869183243,-0.13297603669904923,-0.10442275237265142,0,0
2026-02-09,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,189.80848693847656,196387400,0.024971681890920472,184.70921173095704,183.58628295898438,1,1,0.024971681890920472,0.9796675231056401,0.024971681890920472,1.1123095054964987,-0.11132499009569274,-0.08205868223615509,0,0
2026-02-10,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,188.31031799316406,136764800,-0.007893055623999112,184.8889923095703,183.7518817138672,1,1,-0.007893055623999112,0.9719349528527418,-0.007893055623999112,1.1035299846985118,-0.11833935138052543,-0.08930404411683224,0,0
2026-02-11,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,189.8184814453125,144192700,0.00800892626713745,185.1007339477539,184.01276062011718,1,1,0.00800892626713745,0.9797191082265931,0.00800892626713745,1.1123680749795375,-0.11127819625309543,-0.08201034735438362,0,0
2026-02-12,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,186.7122802734375,189932500,-0.016364060802846025,185.29050369262694,184.15318969726562,1,1,-0.016364060802846025,0.9636869251698631,-0.016364060802846025,1.0941652161654276,-0.12582129388642482,-0.09703238584665996,0,0
2026-02-13,187.47999572753906,187.5,181.58999633789062,182.80999755859375,182.58731079101562,161888000,-0.02209265226893975,185.07876205444336,184.18035888671875,1,1,-0.02209265226893975,0.9423965250359615,-0.02209265226893975,1.0699922045199155,-0.14513422006150367,-0.11698133535626387,0,0
2026-02-17,181.75,187.14999389648438,179.17999267578125,184.97000122070312,184.7446746826172,162276900,0.011815519283652876,185.01583938598634,184.28802764892578,1,1,0.011815519283652876,0.9535314293503714,0.011815519283652876,1.0826347180457787,-0.13503353695370546,-0.1065480112963405,0,0
2026-02-18,188.75,190.3699951171875,186.75999450683594,187.97999572753906,187.75099182128906,164749100,0.01627282163254007,185.51073532104493,184.3799151611328,1,1,0.01627282163254007,0.9690480762212109,0.01627282163254007,1.100252239705733,-0.12095809198242402,-0.09200902644692766,0,0
2026-02-19,187.05999755859375,188.42999267578125,185.66000366210938,187.89999389648438,187.6710968017578,126554500,-0.0004255371370144312,185.73945541381835,184.4895812988281,1,1,-0.0004255371370144312,0.9686357102772264,-0.0004255371370144312,1.099784041517655,-0.12133215695927757,-0.09239541032624832,0,0
2026-02-20,186.57000732421875,190.3300018310547,185.94000244140625,189.82000732421875,189.58877563476562,178422300,0.010218296081220712,185.98815307617187,184.57487731933594,1,1,0.010218296081220712,0.9785335167596826,0.010218296081220712,1.111021960479284,-0.1123536687820399,-0.08312123790428705,0,0
2026-02-23,191.39999389648438,193.9499969482422,189.5800018310547,191.5500030517578,191.31666564941406,171584800,0.009113883503194087,186.1819175720215,184.70631713867186,1,1,0.009113883503194087,0.9874517572354011,0.009113883503194087,1.1211476851965825,-0.10426376352728184,-0.07476491167999388,0,0
2026-02-24,191.49000549316406,193.77000427246094,187.39999389648438,192.85000610351562,192.61508178710938,175123600,0.006786738276500337,186.50052947998046,184.88749633789064,1,1,0.006786738276500337,0.9941533338724281,0.006786738276500337,1.128756621105316,-0.09818463612556416,-0.06848558329133125,0,0
2026-02-25,194.4499969482422,197.6300048828125,193.7899932861328,195.55999755859375,195.32176208496094,250637100,0.014052276035389388,186.85210037231445,185.17973999023437,1,1,0.014052276035389388,1.008123450941506,0.014052276035389388,1.1446182207218614,-0.08551207769944547,-0.055395685576796194,0,0
2026-02-26,194.27000427246094,194.2899932861328,184.32000732421875,184.88999938964844,184.66476440429688,360807900,-0.05456124072866231,186.52100372314453,185.3768994140625,1,1,-0.05456124072866231,0.9531189846504767,-0.05456124072866231,1.0821664304386427,-0.13540767337154025,-0.10693446896937375,0,0
2026-02-27,181.25,182.58999633789062,176.3800048828125,177.19000244140625,176.97415161132812,311636500,-0.041646346652961186,185.7559371948242,185.3948776245117,1,1,-0.041646346652961186,0.9134250610142046,-0.041646346652961186,1.0370981521403975,-0.17141478511979935,-0.14412738565848604,0,0
2026-03-02,175.00999450683594,183.4600067138672,174.63999938964844,182.47999572753906,182.25770568847656,209095300,0.029854947906472917,185.32396392822267,185.48996154785155,0,1,0.029854947906472917,0.9406953186272505,0.029854947906472917,1.0680606634464485,-0.14667741669347722,-0.11857535334274327,0,0
2026-03-03,178.49000549316406,180.89999389648438,176.9199981689453,180.0500030517578,179.83065795898438,178099400,-0.013316571281988043,185.0463020324707,185.67193939208985,0,0,-0.001,0.9397546233086232,-0.013316571281988043,1.0538377574881763,-0.14753073927678384,-0.13031290747965574,0,1
2026-03-04,180.44000244140625,184.6999969482422,180.05999755859375,183.0399932861328,182.8170166015625,177731200,0.016606504566419655,185.1811378479004,185.84972259521484,0,0,0,0.9397546233086232,0.016606504566419655,1.071338319020169,-0.14753073927678384,-0.11587044480636055,0,0
2026-03-05,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789062,183.1166534423828,198779700,0.00163899863585093,185.63808059692383,185.89666534423827,0,0,0,0.9397546233086232,0.00163899863585093,1.073094241063578,-0.14753073927678384,-0.11442135767148265,0,0
2026-03-06,179.83999633789062,182.75999450683594,176.82000732421875,177.82000732421875,177.60337829589844,189021900,-0.03010799423668542,185.93471908569336,185.77940826416017,1,0,0,0.9397546233086232,-0.03010799423668542,1.0407855258382155,-0.14753073927678384,-0.14108435433084132,0,0
2026-03-09,176.8300018310547,182.91000366210938,175.55999755859375,182.64999389648438,182.427490234375,177213600,0.027162275767295796,185.79688720703126,185.64836791992187,1,1,0.026162275767295795,0.9643407429172147,0.027162275767295796,1.069055629305643,-0.12522820339460017,-0.1177542507023307,1,0
2026-03-10,182.39999389648438,186.44000244140625,182.00999450683594,184.77000427246094,184.544921875,179118500,0.01160697676597211,185.53370895385743,185.5716616821289,0,1,0.01160697676597211,0.9755338235147352,0.01160697676597211,1.0814641331565253,-0.11507474747587354,-0.10751404478835502,0,0
2026-03-11,185.91000366210938,187.6199951171875,184.4499969482422,186.02999877929688,185.8134307861328,145280400,0.006873713447352436,185.40886459350585,185.4819723510742,0,0,-0.001,0.9745582896912204,0.006873713447352436,1.0888978077114326,-0.11595967272839769,-0.10137935207644355,0,1
2026-03-12,184.0500030517578,184.94000244140625,181.75,183.13999938964844,182.9268035888672,155762700,-0.015535083686109119,185.06428070068358,185.38069427490234,0,0,0,0.9745582896912204,-0.015535083686109119,1.0719816891430147,-0.11595967272839769,-0.11533949904400165,0,0
2026-03-13,184.9199981689453,186.08999633789062,179.94000244140625,180.25,180.0401611328125,160988400,-0.015780314308353027,184.73067474365234,185.2352667236328,0,0,0,0.9745582896912204,-0.015780314308353027,1.0550654811555387,-0.11595967272839769,-0.12929971980527244,0,0
2026-03-16,182.97000122070312,188.8800048828125,181.41000366210938,183.22000122070312,183.0067138671875,217307400,0.01647717218041489,184.75164489746095,185.1699447631836,0,0,0,0.9745582896912204,0.01647717218041489,1.0724499767501507,-0.11595967272839769,-0.1149530413709684,0,0
2026-03-17,185.05999755859375,185.39999389648438,181.67999267578125,181.92999267578125,181.71820068359375,182497800,-0.007040797336696936,184.60032119750977,185.03190979003907,0,0,0,0.9745582896912204,-0.007040797336696936,1.0648990738101076,-0.11595967272839769,-0.1211844776401354,0,0
2026-03-18,182.47999572753906,183.3800048828125,180.3300018310547,180.39999389648438,180.1899871826172,156683100,-0.008409798772097021,184.22227096557617,184.87789276123047,0,0,0,0.9745582896912204,-0.008409798772097021,1.055943486886772,-0.11595967272839769,-0.1285751393409772,0,0
2026-03-19,178.00999450683594,179.97999572753906,175.7899932861328,178.55999755859375,178.3521270751953,170968500,-0.010199568445272478,183.75632247924804,184.7046969604492,0,0,0,0.9745582896912204,-0.010199568445272478,1.0451733190179309,-0.11595967272839769,-0.13746329685218095,0,0
2026-03-20,178,178.25999450683594,171.72000122070312,172.6999969482422,172.4989471435547,241323500,-0.03281811115811839,182.9018310546875,184.37708343505858,0,0,0,0.9745582896912204,-0.03281811115811839,1.0108727048549009,-0.11595967272839769,-0.16577012225404297,0,0
2026-03-23,177.25999450683594,178.3699951171875,174.75999450683594,175.63999938964844,175.43553161621094,182836300,0.0170237820072745,182.10777435302734,184.1895022583008,0,0,0,0.9745582896912204,0.0170237820072745,1.0280815814194546,-0.11595967272839769,-0.15156837467134066,0,0
2026-03-24,174.8300018310547,176.22000122070312,173.97999572753906,175.1999969482422,174.99603271484375,147667800,-0.00250518750288653,181.22682189941406,183.9967269897461,0,0,0,0.9745582896912204,-0.00250518750288653,1.0255060442897348,-0.11595967272839769,-0.1536938549761676,0,0
2026-03-25,177.10000610351562,181.22000122070312,176.85000610351562,178.67999267578125,178.47198486328125,162602100,0.019863034004328428,180.38433303833008,183.87187255859374,0,0,0,0.9745582896912204,0.019863034004328428,1.0458757057191062,-0.11595967272839769,-0.1368836472394871,0,0
2026-03-26,176.07000732421875,176.50999450683594,171.13999938964844,171.24000549316406,171.04066467285156,186152200,-0.04163858095780393,179.7031280517578,183.58101287841797,0,0,0,0.9745582896912204,-0.04163858095780393,1.002326925474721,-0.11595967272839769,-0.17282258736991019,0,0
2026-03-27,170,170.97000122070312,167.00999450683594,167.52000427246094,167.32498168945312,196212700,-0.021723974181843797,179.22066955566407,183.2691748046875,0,0,0,0.9745582896912204,-0.021723974181843797,0.9805524012239412,-0.11595967272839769,-0.19079216812569055,0,0
2026-03-30,168.77999877929688,169.4499969482422,164.27000427246094,165.1699981689453,164.97772216796875,185627000,-0.014028147487508913,178.35667037963867,182.83228637695314,0,0,0,0.9745582896912204,-0.014028147487508913,0.9667970675203407,-0.11595967272839769,-0.20214385493927078,0,0
2026-03-31,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,174.1969757080078,226181300,0.05588180888236938,178.07498626708986,182.59616333007813,0,0,0,0.9745582896912204,0.05588180888236938,1.0208234364755475,-0.11595967272839769,-0.1575582103253631,0,0
2026-04-01,176,177.3699951171875,174.75,175.75,175.54541015625,168132000,0.007740860269023653,177.7114059448242,182.5500100708008,0,0,0,0.9745582896912204,0.007740860269023653,1.0287254880566492,-0.11595967272839769,-0.15103698614670558,0,0
2026-04-02,172.17999267578125,177.49000549316406,171.3699951171875,177.38999938964844,177.18348693847656,143143200,0.009331356375359201,177.4147476196289,182.43174591064454,0,0,0,0.9745582896912204,0.009331356375359201,1.0383248921981212,-0.11595967272839769,-0.1431150097149414,0,0
2026-04-06,177.16000366210938,177.7899932861328,175.75999450683594,177.63999938964844,177.43319702148438,107564300,0.0014093304479019242,177.4062385559082,182.28811340332032,0,0,0,0.9745582896912204,0.0014093304479019242,1.0397882350835104,-0.11595967272839769,-0.14190737560778266,0,0
2026-04-07,175.72999572753906,178.22999572753906,173.66000366210938,178.10000610351562,177.89266967773438,132534900,0.00258955293576979,177.17949752807618,182.09713928222655,0,0,0,0.9745582896912204,0.00258955293576979,1.0424808217602497,-0.11595967272839769,-0.13968529933312546,0,0
2026-04-08,184.5,185.25999450683594,180.3000030517578,182.0800018310547,181.8680419921875,147732700,0.0223470271240227,177.04565353393554,182.00964324951173,0,0,0,0.9745582896912204,0.0223470271240227,1.0657771689603994,-0.11595967272839769,-0.12045982338212735,0,0
2026-04-09,181.83999633789062,184.0800018310547,180.6199951171875,183.91000366210938,183.69590759277344,116428500,0.010050504643715596,176.93977737426758,181.91775451660158,0,0,0,0.9745582896912204,0.010050504643715596,1.076488767346202,-0.11595967272839769,-0.11162000075269496,0,0
2026-04-10,184.30999755859375,190,184.3000030517578,188.6300048828125,188.41041564941406,160459500,0.025664741901011645,177.2139579772949,181.86022888183595,0,0,0,0.9745582896912204,0.025664741901011645,1.1041165737194805,-0.11595967272839769,-0.088819957361992,0,0
2026-04-13,186.02999877929688,189.66000366210938,185.74000549316406,189.30999755859375,189.08961486816406,133648200,0.003604892099032586,177.6664306640625,181.79651153564453,0,0,0,0.9745582896912204,0.003604892099032586,1.1080967948324927,-0.11595967272839769,-0.08553525162549003,0,0
2026-04-14,190.83999633789062,196.50999450683594,190.77000427246094,196.50999450683594,196.28123474121094,161307000,0.038032865411783634,178.33015670776368,181.9041928100586,0,0,0,0.9745582896912204,0.038032865411783634,1.1502408910935857,-0.11595967272839769,-0.05075553692674173,0,0
2026-04-15,196.5399932861328,200.39999389648438,195.74000549316406,198.8699951171875,198.63848876953125,185338400,0.01200957407583192,179.17617111206056,182.16928466796875,0,0,0,0.9745582896912204,0.01200957407583192,1.164054794280225,-0.11595967272839769,-0.03935551523139014,0,0
2026-04-16,197.42999267578125,199.85000610351562,195.80999755859375,198.35000610351562,198.1190948486328,134012900,-0.002614769796708716,180.07262649536133,182.52926055908202,0,0,0,0.9745582896912204,-0.002614769796708716,1.1610110589624272,-0.11595967272839769,-0.041867379415537864,0,0
2026-04-17,199.89999389648438,201.6999969482422,199.27000427246094,201.67999267578125,201.44520568847656,160324400,0.016788441530004805,181.2272804260254,183.07860870361327,0,0,0,0.9745582896912204,0.016788441530004805,1.180502625241507,-0.11595967272839769,-0.025781825936865288,0,0
2026-04-20,199.97999572753906,202.1699981689453,197.83999633789062,202.05999755859375,201.82476806640625,119381400,0.00188419663120043,182.69357147216797,183.68169189453124,0,0,0,0.9745582896912204,0.00188419663120043,1.1827269243111103,-0.11595967272839769,-0.023946207335241332,0,0
2026-04-21,202.1300048828125,202.75,199,199.8800048828125,199.64732360839844,107945300,-0.010788787118989118,183.90416107177734,183.97095581054688,0,0,0,0.9745582896912204,-0.010788787118989118,1.1699667353048209,-0.11595967272839769,-0.034476643920983374,0,0
2026-04-22,200.99000549316406,202.5,199,202.5,202.26426696777344,107501000,0.013107830909409257,185.26757278442383,184.2200714111328,1,0,0,0.9745582896912204,0.013107830909409257,1.18530246144083,-0.11595967272839769,-0.021820727030414266,0,0
2026-04-23,202.4600067138672,203.8300018310547,197.22000122070312,199.63999938964844,199.4075927734375,113561800,-0.014123474389033275,186.31435317993163,184.44201690673827,1,1,-0.015123474389033276,0.9598195823564551,-0.014123474389033275,1.1685618724834124,-0.12932943397676244,-0.03563601694008345,1,0
2026-04-24,199.9600067138672,210.9499969482422,199.80999755859375,208.27000427246094,208.0275421142578,214134400,0.043227788976992976,188.16369705200196,184.8061981201172,1,1,0.043227788976992976,1.0013104607185455,0.043227788976992976,1.2190762185136852,-0.09169227048023088,0,0,0
2026-04-27,209.64999389648438,216.8300018310547,207.3800048828125,216.61000061035156,216.3578338623047,187172400,0.04004417714781017,190.61533966064454,185.39910919189452,1,1,0.04004417714781017,1.0414071141875143,0.04004417714781017,1.2678931225645298,-0.055319834854616,0,0,0
2026-04-28,209.49000549316406,214.72999572753906,208.1999969482422,213.1699981689453,212.92184448242188,180275400,-0.01588104908680843,193.01254577636718,186.00579986572265,1,1,-0.01588104908680843,1.024868476687751,-0.01588104908680843,1.2477576496482556,-0.07032234692862416,-0.01588104908680843,0,0
2026-04-29,212.6999969482422,212.72000122070312,207.5800018310547,209.25,209.00640869140625,123711800,-0.018389075111261644,194.7530174255371,186.49103454589843,1,1,-0.018389075111261644,1.0060220932907755,-0.018389075111261644,1.2248125405082226,-0.08741825912021517,-0.03397808639356714,0,0
2026-04-30,209.92999267578125,210.3000030517578,198.6999969482422,199.57000732421875,199.33767700195312,225239200,-0.04626045560032954,195.94263076782227,186.72276824951172,1,1,-0.04626045560032954,0.959483052911147,-0.04626045560032954,1.1681521543593152,-0.12963470622585593,-0.07866670023690281,0,0
2026-05-01,201.27999877929688,203,197.1199951171875,198.4499969482422,198.21897888183594,128647000,-0.00561207563438304,196.99440536499023,186.93372589111328,1,1,-0.00561207563438304,0.9540983614483008,-0.00561207563438304,1.1615963961165832,-0.1345192620840584,-0.0838372923996491,0,0
2026-05-04,199.5,201.72999572753906,194.74000549316406,198.47999572753906,198.24893188476562,125368100,0.0001511106711307164,198.0351921081543,187.10692901611327,1,1,0.0001511106711307164,0.954242535892024,0.0001511106711307164,1.1617719257275834,-0.13438847870890125,-0.08369885043803871,0,0
2026-05-05,199.3000030517578,200.24000549316406,196.02999877929688,196.5,196.271240234375,113406600,-0.009975799776516192,198.95412063598633,187.2060205078125,1,1,-0.009975799776516192,0.9447232034157301,-0.009975799776516192,1.1501823216105473,-0.14302364592954686,-0.0928396872410604,0,0
